,Verse,Transcription
5787,1En11:1,"καὶ τότε ἀνοίξω τὰ ταμεῖα τῆς εὐλογίας τὰ ὄντα ἐν τῷ οὐρανῷ, καὶ κατενεγκεῖν αὐτὰ ἐπὶ τὰ ἔργα, ἐπὶ τὸν κόπον τῶν υἱῶν τῶν ἀνθρώπων."
5788,1En11:2,καὶ τότε ἀλήθεια καὶ εἰρήνη κοινωνήσουσιν ὁμοῦ εἰς πάσας τὰς ἡμέρας τοῦ αἰῶνος καὶ εἰς πάσας τὰς γενεὰς τῶν ἀνθρώπων
5789,1En12:1,"Πρὸ τούτων τῶν λόγων ἐλήμφθη Ἑνώχ, καὶ οὐδεὶς τῶν ἀνθρώπων ἔγνω ποῦ ἐλήμφθη καὶ ποῦ ἐστιν καὶ τί ἐγένετο αὐτῷ."
5790,1En12:2,"καὶ τὰ ἔργα αὐτοῦ μετὰ τῶν ἐγρηγόρων, καὶ μετὰ τῶν ἁγίων αἱ ἡμέραι αὐτοῦ."
5791,1En12:3,"Καὶ ἑστὼς ἤμην Ἑνὼχ εὐλογῶν τῷ κυρίῳ τῆς μεγαλοσύνης, τῷ βασιλεῖ τῶν αἰώνων. καὶ ἰδοὺ οἱ ἐγρήγοροι τοῦ ἁγίου τοῦ μεγάλου ἐκάλουν με"
5792,1En12:4,"Ἑνώχ, ὁ γραμματεὺς τῆς δικαιοσύνης, πορεύου καὶ εἰπὲ τοῖς ἐγρηγόροις τοῦ οὐρανοῦ οἵτινες ἀπολιπόντες τὸν οὐρανὸν τὸν ὑψηλόν, τὸ ἁγίασμα τῆς στάσεως τοῦ αἰῶνος, μετὰ τῶν γυναικῶν ἐμιάνθησαν, καὶ ὥσπερ οἱ υἱοὶ τῆς γῆς ποιοῦσιν, οὕτως καὶ αὐτοὶ ποιοῦσιν, καὶ ἔλαβον ἑαυτοῖς γυναῖκας Ἀφανισμὸν μέγαν ἠφανίσατε τὴν γῆν,"
5793,1En12:5,"καὶ οὐκ ἔσται ὑμῖν εἰρήνη οὔτε ἄφεσις. καὶ περὶ ὧν χαίρουσιν τῶν υἱῶν αὐτῶν,"
5794,1En12:6,"τὸν φόνον τῶν ἀγαπητῶν αὐτῶν ὄψονται, καὶ ἐπὶ τῇ ἀπωλείᾳ τῶν υἱῶν αὐτῶν στενάξουσιν καὶ δεηθήσονται εἰς τὸν αἰῶνα, καὶ οὐκ ἔσται αὐτοῖς εἰς ἔλεον καὶ εἰρήνην."
5795,1En13:1,"Ὁ δὲ Ἑνὼχ τῷ Ἀζαὴλ εἶπεν Πορεύου· οὐκ ἔσται σοι εἰρήνη. κρίμα μέγα ἐξῆλθεν κατὰ σοῦ δῆσαί σε,"
5796,1En13:2,"καὶ ἀνοχὴ καὶ ἐρώτησίς σοι οὐκ ἔσται περὶ ὧν ἔδειξας ἀδικημάτων καὶ περὶ πάντων τῶν ἔργων τῶν ἀσεβειῶν καὶ τῆς ἀδικίας καὶ τῆς ἁμαρτίας, ὅσα ὑπέδειξας τοῖς ἀνθρώποις."
5797,1En13:3,"Τότε πορευθεὶς εἴρηκα πᾶσιν αὐτοῖς, καὶ αὐτοὶ πάντες ἐφοβήθησαν, καὶ ἔλαβεν αὐτοὺς τρόμος καὶ φόβος."
5798,1En13:4,"καὶ ἠρώτησαν ὅπως γράψω αὐτοῖς ὑπομνήματα ἐρωτήσεως, ἵνα γένηται αὐτοῖς ἄφεσις, καὶ ἵνα ἐγὼ ἀναγνῶ αὐτοῖς τὸ ὑπόμνημα τῆς ἐρωτήσεως ἐνώπιον Κυρίου τοῦ οὐρανοῦ,"
5799,1En13:5,"ὅτι αὐτοὶ οὐκ ἔτι δύνανται λαλῆσαι, οὐδὲ ἐπᾶραι αὐτῶν τοὺς ὀφθαλμοὺς εἰς τὸν οὐρανὸν ἀπὸ αἰσχύνης περὶ ὧν ἡμαρτήκεισαν καὶ κατεκρίθησαν."
5800,1En13:6,"Τότε ἔγραψα τὸ ὑπόμνημα τῆς ἐρωτήσεως αὐτῶν καὶ τὰς δεήσεις περὶ τῶν πνευμάτων αὐτῶν καὶ περὶ ὧν δέονται, ὅπως αὐτῶν γένωνται ἄφεσις καὶ μακρότης."
5801,1En13:7,"καὶ πορευθεὶς ἐκάθισα ἐπὶ τῶν ὑδάτων Δὰν ἐν γῇ Δάν, ἥτις ἐστὶν ἐκ δεξιῶν Ἑρμωνειεὶμ δύσεως· ἀνεγίγνωσκον τὸ ὑπόμνημα τῶν δεήσεων αὐτῶν."
5802,1En13:8,"ὡς ἐκοιμήθην, καὶ ἰδοὺ ὄνειροι ἐπ’ ἐμὲ ἦλθον καὶ ὁράσεις ἐπ’ ἐμὲ ἐπέπιπτον, καὶ ἴδον ὁράσεις ὀργῆς, καὶ ἦλθεν φωνὴ λέγουσα Εἶπον τοῖς υἱοῖς τοῦ οὐρανοῦ τοῦ ἐλέγξαι αὐτούς."
5803,1En13:9,"καὶ ἔξυπνος γενόμενος ἦλθον πρὸς αὐτούς, καὶ πάντες συνηγμένοι ἐκάθηντο πενθοῦντες ἐν Ἐβελσατά, ἥτις ἐστὶν ἀνὰ μέσον τοῦ Λιβάνου καὶ Σενισήλ, περικεκαλυμμένοι τὴν ὄψιν."
5804,1En13:10,"ἐνώπιον αὐτῶν καὶ ἀνήγγειλα αὐτοῖς πάσας τὰς ὁράσεις ἃς εἶδον κατὰ τοὺς ὕπνους, καὶ ἠρξάμην λαλεῖν τοὺς λόγους τῆς δικαιοσύνης, ἐλέγχων τοὺς ἐγρηγόρους τοῦ οὐρανοῦ."
5805,1En14:1,"Βίβλος λόγων δικαιοσύνης καὶ ἐλέγξεως ἐγρηγόρων τῶν ἀπὸ τοῦ αἰῶνος, κατὰ τὴν ἐντολὴν τοῦ ἁγίου τοῦ μεγάλου ἐν ταύτῃ τῇ ὁράσει."
5806,1En14:2,"Ἐγὼ εἶδον κατὰ τοὺς ὕπνους μου ἃ νῦν λέγω ἐν γλώσσῃ σαρκίνῃ ἐν τῷ πνεύματι τοῦ στόματός μου, ὃ ἔδωκεν ὁ μέγας τοῖς ἀνθρώποις λαλεῖν ἐν αὐτοῖς καὶ νοήσει καρδίας·"
5807,1En14:3,ὃς ἔκτισεν καὶ ἔδωκεν ἐλέγξασθαι ἐγρηγόρους τοὺς υἱοὺς τοῦ οὐρανοῦ.
5808,1En14:4,"Ἐγὼ τὴν ἐρώτησιν ὑμῶν τῶν ἀγγέλων ἔγραψα, καὶ ἐν τῇ ὁράσει μου τοῦτο ἐδείχθη· καὶ οὔτε ἡ ἐρώτησις ὑμῶν παρεδέχθη,"
5809,1En14:5,"ἵνα μηκέτι εἰς τὸν οὐρανὸν ἀναβῆτε ἐπὶ πάντας τοὺς αἰῶνας, καὶ ἐν τοῖς δεσμοῖς τῆς γῆς ἐρρέθη δῆσαι ὑμᾶς εἰς πάσας τὰς γενεὰς τοῦ αἰῶνος,"
5810,1En14:6,"καὶ ἵνα περὶ τούτων ἴδητε τὴν ἀπώλειαν τῶν υἱῶν ὑμῶν τῶν ἀγαπητῶν, καὶ ὅτι οὐκ ἔσται ὑμῖν ὄνησις αὐτῶν, ἀλλὰ πεσοῦνται ἐνώπιον ὑμῶν ἐν μαχαίρᾳ."
5811,1En14:7,καὶ ἡ ἐρώτησις ὑμῶν περὶ αὐτῶν οὐκ ἔσται οὐδὲ περὶ ὑμῶν· καὶ ὑμεῖς κλαίοντες καὶ δεόμενοι καὶ μὴ λαλοῦντες πᾶν ῥῆμα ἀπὸ τῆς γραφῆς ἧς ἔγραψα.
5812,1En14:8,"Καὶ ἐμοὶ ἐφ’ ὁράσει οὕτως ἐδείχθη· ἰδοὺ νεφέλαι ἐν τῇ ὁράσει ἐκάλουν καὶ ὁμίχλαι με ἐφώνουν, καὶ διαδρομαὶ τῶν ἀστέρων καὶ διαστραπαί με κατεσπούδαζον καὶ ἐθορύβαζόν με, καὶ ἄνεμοι ἐν τῇ ὁράσει μου ἐξεπέτασάν με"
5813,1En14:9,"καὶ ἐπῆράν με ἄνω καὶ εἰσήνεγκάν με εἰς τὸν οὐρανόν, καὶ εἰσῆλθον μέχρις ἤγγισα τείχους οἰκοδομῆς ἐν λίθοις χαλάζης καὶ γλώσσης πυρὸς κύκλῳ αὐτῶν· καὶ ἤρξαντο ἐκφοβεῖν με."
5814,1En14:10,"Καὶ εἰσῆλθον εἰς τὰς γλῶσσας τοῦ πυρός, καὶ ἤγγισα εἰς οἶκον μέγαν οἰκοδομημένον ἐν λίθοις χαλάζης, καὶ οἱ τοῖχοι τοῦ οἴκου ὡς λιθόπλακες, καὶ πᾶσαι ἦσαν ἐκ χιόνος, καὶ ἐδάφη χιονικά,"
5815,1En14:11,"καὶ αἱ στέγαι ὡς διαδρομαὶ ἀστέρων καὶ ἀστραπαί, καὶ μεταξὺ αὐτῶν χερουβὶν πύρινα, καὶ οὐρανὸς αὐτῶν ὕδωρ,"
5816,1En14:12,"καὶ πῦρ φλεγόμενον κύκλῳ τῶν τειχῶν, καὶ θύραι πυρὶ καιόμεναι."
5817,1En14:13,"εἰσῆλθον εἰς τὸν οἶκον ἐκεῖνον, θερμὸν ὡς πῦρ καὶ ψυχρὸν ὡς χιών, καὶ πᾶσα τροφὴ ζωῆς οὐκ ἦν ἐν αὐτῷ· φόβος με ἐκάλυψεν καὶ τρόμος με ἔλαβεν."
5818,1En14:14,"καὶ ἤμην σειόμενος καὶ τρέμων, καὶ ἔπεσον. ἐθεώρουν ἐν τῇ ὁράσει μου,"
5819,1En14:15,"καὶ ἰδοὺ ἄλλη θύρα ἀνεῳγμένη κατέναντί μου, καὶ ὁ οἶκος μείζων τούτου, καὶ ὅλος οἰκοδομημένος ἐν γλώσσαις πυρός,"
5820,1En14:16,"καὶ ὅλος διαφέρων ἐν δόξῃ καὶ ἐν τιμῇ καὶ ἐν μεγαλοσύνῃ, ὥστε μὴ δύνασθαί με ἐξειπεῖν ὑμῖν περὶ τῆς δόξης καὶ περὶ τῆς μεγαλοσύνης αὐτοῦ."
5821,1En14:17,"τὸ ἔδαφος αὐτοῦ ἦν πυρός, τὸ δὲ ἀνώτερον αὐτοῦ ἦσαν ἀστραπαὶ καὶ διαδρομαὶ ἀστέρων, καὶ ἡ στέγη αὐτοῦ ἦν πῦρ φλέγον."
5822,1En14:18,"Ἐθεώρουν δὲ καὶ εἶδον θρόνον ὑψηλόν, καὶ τὸ εἶδος αὐτοῦ ὡσεὶ κρυστάλλινον, καὶ τροχὸς ὡς ἡλίου λάμποντος καὶ ὄρος χερουβίν."
5823,1En14:19,"καὶ ὑποκάτω τοῦ θρόνου ἐξεπορεύοντο ποταμοὶ πυρὸς φλεγόμενοι, καὶ οὐκ ἐδυνάσθην ἰδεῖν."
5824,1En14:20,"καὶ ἡ δόξα ἡ μεγάλη ἐκάθητο ἐπ’ αὐτῷ· τὸ περιβόλαιον αὐτοῦ ὡς εἶδος ἡλίου, λαμπρότερον καὶ λευκότερον πάσης χιόνος."
5825,1En14:21,"καὶ οὐκ ἐδύνατο πᾶς ἄγγελος παρελθεῖν εἰς τὸν οἶκον τοῦτον καὶ ἰδεῖν τὸ πρόσωπον αὐτοῦ διὰ τὸ ἔντιμον καὶ ἔνδοξον, καὶ οὐκ ἐδύνατο πᾶσα σὰρξ ἰδεῖν αὐτοῦ"
5826,1En14:22,"τὸ πῦρ φλεγόμενον κύκλῳ· καὶ πῦρ μέγα παριστήκει αὐτῷ, καὶ οὐδεὶς ἐγγίζει αὐτῷ· κύκλῳ μύριαι μυριάδες ἑστήκασιν ἐνώπιον αὐτοῦ, καὶ πᾶς λόγος αὐτοῦ ἔργον."
5827,1En14:23,καὶ οἱ ἅγιοι τῶν ἀγγέλων οἱ ἐγγίζοντες αὐτῷ οὐκ ἀποχωροῦσιν νυκτὸς οὔτε ἀφίστανται αὐτοῦ.
5828,1En14:24,"Κἀγὼ ἤμην ἕως τούτου ἐπὶ πρόσωπόν μου βεβλημένος καὶ τρέμων, καὶ ὁ κύριος τῷ στόματι αὐτοῦ ἐκάλεσέν με καὶ εἶπέν μοι Πρόσελθε ὧδε, Ἑνώχ, καὶ τὸν λόγον μου ἄκουσον."
5829,1En14:25,"καὶ προσελθών μοι εἷς τῶν ἁγίων ἤγειρέν με καὶ ἔστησέν με, καὶ προσήγαγέν με μέχρι τῆς θύρας· ἐγὼ δὲ τὸ πρόσωπόν μου κάτω ἔκυφον."
5830,1En15:1,"Καὶ ἀποκριθεὶς εἶπέν μοι Ὁ ἄνθρωπος ὁ ἀληθινός, ἄνθρωπος τῆς ἀληθείας, ὁ γραμματεύς· καὶ τῆς φωνῆς αὐτοῦ ἤκουσα· μὴ φοβηθῇς, Ἑνώχ, ἄνθρωπος ἀληθινὸς καὶ γραμματεὺς τῆς ἀληθείας· πρόσελθε ὧδε, καὶ τῆς φωνῆς μου ἄκουσον."
5831,1En15:2,"πορεύθητι καὶ εἰπὲ τοῖς πέμψασίν σε Ἐρωτῆσαι ὑμᾶς ἔδει περὶ τῶν ἀνθρώπων, καὶ μὴ τοὺς ἀνθρώπους περὶ ὑμῶν."
5832,1En15:3,"διὰ τί ἀπελίπετε τὸν οὐρανὸν τὸν ὑψηλὸν τὸν ἅγιον τοῦ αἰῶνος, καὶ μετὰ τῶν γυναικῶν ἐκοιμήθητε καὶ μετὰ τῶν θυγατέρων τῶν ἀνθρώπων ἐμιάνθητε καὶ ἐλάβετε ἑαυτοῖς γυναῖκας; ὥσπερ υἱοὶ τῆς γῆς ἐποιήσατε καὶ ἐγεννήσατε ἑαυτοῖς τέκνα, υἱοὺς γίγαντας."
5833,1En15:4,"καὶ ὑμεῖς ἦτε ἅγιοι καὶ πνεύματα ζῶντα αἰώνια· ἐν τῷ αἵματι τῶν γυναικῶν ἐμιάνθητε, καὶ ἐν αἵματι σαρκὸς ἐγεννήσατε καὶ ἐν αἵματι ἀνθρώπων ἐπεθυμήσατε, καθὼς καὶ αὐτοὶ ποιοῦσιν σάρκα καὶ αἷμα, οἵτινες ἀποθνήσκουσιν καὶ ἀπόλλυνται."
5834,1En15:5,"διὰ τοῦτο ἔδωκα αὐτοῖς θηλείας, ἵνα σπερματίζουσιν εἰς αὐτὰς καὶ τεκνώσουσιν ἐν αὐταῖς τέκνα οὕτως, ἵνα μὴ ἐκλείπῃ αὐτοῖς πᾶν ἔργον ἐπὶ τῆς γῆς."
5835,1En15:6,ὑμεῖς δὲ ὑπήρχετε πνεύματα ζῶντα αἰώνια καὶ οὐκ ἀποθνήσκοντα εἰς πάσας τὰς γενεὰς τοῦ αἰῶνος.
5836,1En15:7,"καὶ διὰ τοῦτο οὐκ ἐποίησα ἐν ὑμῖν θηλείας· τὰ πνεύματα τοῦ οὐρανοῦ, ἐν τῷ οὐρανῷ ἡ κατοίκησις αὐτῶν."
5837,1En15:8,"καὶ νῦν οἱ γίγαντες οἱ γεννηθέντες ἀπὸ τῶν πνευμάτων καὶ σαρκὸς πνεύματα ἰσχυρὰ ἐπὶ τῆς γῆς, καὶ ἐν τῇ γῇ ἡ κατοίκησις αὐτῶν ἔσται."
5838,1En15:9,"πνεύματα πονηρὰ ἐξῆλθον ἀπὸ τοῦ σώματος αὐτῶν, διότι ἀπὸ τῶν ἀνωτέρων ἐγένοντο, καὶ ἐκ τῶν ἁγίων ἐγρηγόρων ἡ ἀρχὴ τῆς κτίσεως αὐτῶν καὶ ἀρχὴ θεμελίου· πνεύματα πονηρὰ κληθήσεται."
5839,1En15:10,"πνεύματα οὐρανοῦ, ἐν τῷ οὐρανῷ ἡ κατοίκησις αὐτῶν ἔσται· καὶ τὰ πνεύματα ἐπὶ τῆς γῆς τὰ γεννηθέντα, ἐπὶ τῆς γῆς ἡ κατοίκησις αὐτῶν ἔσται."
5840,1En15:11,"καὶ τὰ πνεύματα τῶν γιγάντων νεφέλας ἀδικοῦντα, ἀφανίζοντα καὶ ἐνπίπτοντα καὶ συνπαλαίοντα καὶ συνρίπτοντα ἐπὶ τῆς γῆς, πνεύματα σκληρὰ γιγάντων, καὶ δρόμους ποιοῦντα καὶ μηδὲν ἐσθίοντα, ἀλλ’ ἀσιτοῦντα καὶ διψῶντα καὶ προσκόπτοντα πνεύματα."
5841,1En15:12,"καὶ ἐξαναστήσει ταῦτα εἰς τοὺς υἱοὺς τῶν ἀνθρώπων καὶ τῶν γυναικῶν, ὅτι ἐξεληλύθασιν ἀπ’ αὐτῶν,"
5842,1En16:1,"ἀπὸ ἡμέρας σφαγῆς καὶ ἀπωλείας καὶ θανάτου, ἀφ’ ὧν τὰ πνεύματα ἐκπορευόμενα ἐκ τῆς ψυχῆς τῆς σαρκὸς αὐτῶν ἔσται ἀφανίζοντα χωρὶς κρίσεως· οὕτως ἀφανίσουσιν μέχρις ἡμέρας τελειώσεως, τῆς κρίσεως τῆς μεγάλης, ἐν ᾗ ὁ αἰὼν ὁ μέγας τελεσθήσεται."
5843,1En16:2,"Καὶ νῦν ἐγρηγόροις τοῖς πέμψασίν σε ἐρωτῆσαι περὶ αὐτῶν, οἵτινες ἐν οὐρανῷ ἦσαν"
5844,1En16:3,"Ὑμεῖς ἐν τῷ οὐρανῷ ἦτε, καὶ πᾶν μυστήριον ὃ οὐκ ἀνεκαλύφθη ὑμῖν καὶ μυστήριον τὸ ἐκ τοῦ θεοῦ γεγενημένον ἔγνωτε, καὶ τοῦτο ἐμηνύσατε ταῖς γυναιξὶν ἐν ταῖς σκληροκαρδίαις ὑμῶν, καὶ ἐν τῷ μυστηρίῳ τούτῳ πληθύνουσιν αἱ θήλειαι καὶ οἱ ἄνθρωποι τὰ κακὰ ἐπὶ τῆς γῆς."
5845,1En16:4,εἰπὸν οὖν αὐτοῖς Οὐκ ἔστιν εἰρήνη.
5846,1En17:1,"Καὶ παραλαβόντες με εἴς τινα τόπον ἀπήγαγον, ἐν ᾧ οἱ ὄντες ἐκεῖ γίνονται ὡς πῦρ φλέγον καί, ὅταν θέλωσιν, φαίνονται ὡσεὶ ἄνθρωποι."
5847,1En17:2,Καὶ ἀπήγαγόν με εἰς ζοφώδη τόπον καὶ εἰς ὄρος οὗ ἡ κεφαλὴ ἀφικνεῖτο εἰς τὸν οὐρανόν.
5848,1En17:3,"καὶ εἶδον τόπον τῶν φωστήρων καὶ τοὺς θησαυροὺς τῶν ἀστέρων καὶ τῶν βροντῶν, καὶ εἰς τὰ ἀεροβαθῆ, ὅπου τόξον πυρὸς καὶ τὰ βέλη καὶ αἱ θῆκαι αὐτῶν καὶ αἱ ἀστραπαὶ πᾶσαι."
