,Verse,Transcription
7657,Rev6:8,καὶ ἰδού ἵππος χλωρός καὶ ὁ καθήμενος ἐπάνω αὐτοῦ ὄνομα αὐτῷ ὁ θάνατος καὶ ὁ ᾅδης ἠκολούθει αὐτῷ καὶ ἐδόθη αὐτῷ ἐξουσία ἐπὶ τὸ τέταρτον τῆς γῆς ἀποκτεῖναι ἐν ῥομφαίᾳ καὶ ἐν λιμῷ καὶ ἐν θανάτῳ καὶ ὑπὸ τῶν θηρίων τῆς γῆς
7658,Rev6:9,καὶ ὅτε ἤνοιξεν τὴν πέμπτην σφραγῖδα εἶδον ὑποκάτω τοῦ θυσιαστηρίου τὰς ψυχὰς τῶν ἐσφαγμένων διὰ τὸν λόγον τοῦ θεοῦ καὶ διὰ τὴν μαρτυρίαν τοῦ ἀρνίου ἣν εἶχον
7659,Rev6:10,καὶ ἔκραξαν φωνῇ μεγάλῃ λέγοντες ἕως πότε ὁ δεσπότης ὁ ἅγιος καὶ ἀληθινός οὐ κρίνεις καὶ ἐκδικεῖς τὸ αἷμα ἡμῶν ἐκ τῶν κατοικούντων ἐπὶ τῆς γῆς
7660,Rev6:11,καὶ ἐδόθη αὐτοῖς ἑκάστῳ στολὴ λευκή καὶ ἐρρέθη αὐτοῖς ἵνα ἀναπαύσωνται ἔτι χρόνον ἕως πληρώσωσιν καὶ οἱ σύνδουλοι αὐτῶν καὶ οἱ ἀδελφοὶ αὐτῶν καὶ οἱ μέλλοντες ἀποκτένεσθαι ὡς καὶ αὐτοί
7661,Rev6:12,καὶ εἶδον ὅτε ἤνοιξεν τὴν σφραγῖδα τὴν ἕκτην καὶ σεισμὸς μέγας ἐγένετο καὶ ὁ ἥλιος μέλας ἐγένετο ὡς σάκκος τρίχινος καὶ ἡ σελήνη ὅλη ἐγένετο ὡς αἷμα
7662,Rev6:13,καὶ οἱ ἀστέρες τοῦ οὐρανοῦ ἔπεσον εἰς τὴν γῆν ὡς συκῆ βαλοῦσα τοὺς ὀλύνθους αὐτῆς ὑπὸ ἀνέμου μεγάλου σειομένη
7663,Rev6:14,καὶ ὁ οὐρανὸς ἀπεχωρίσθη ὡς βιβλίον ἑλισσόμενον καὶ πᾶν ὄρος καὶ νῆσος ἐκ τῶν τόπων αὐτῶν ἐκινήθησαν
7664,Rev6:15,καὶ οἱ βασιλεῖς τῆς γῆς καὶ οἱ μεγιστᾶνες καὶ οἱ χιλίαρχοι καὶ οἱ πλούσιοι καὶ οἱ ἰσχυροί καὶ πᾶς δοῦλος καὶ ἐλεύθερος ἔκρυψαν ἑαυτοὺς εἰς τὰ σπήλαια καὶ εἰς τὰς πέτρας τῶν ὀρέων
7665,Rev6:16,καὶ λέγουσιν τοῖς ὄρεσιν καὶ ταῖς πέτραις πέσετε ἐφ' ἡμᾶς καὶ κρύψατε ἡμᾶς ἀπὸ προσώπου τοῦ καθημένου ἐπὶ τοῦ θρόνου καὶ ἀπὸ τῆς ὀργῆς τοῦ ἀρνίου
7666,Rev6:17,ὅτι ἦλθεν ἡ ἡμέρα ἡ μεγάλη τῆς ὀργῆς αὐτοῦ καὶ τίς δύναται σταθῆναι
7667,Rev7:1,καὶ μετὰ τοῦτο εἶδον τέσσαρας ἀγγέλους ἑστῶτας ἐπὶ τὰς τέσσαρας γωνίας τῆς γῆς κρατοῦντας τοὺς τέσσαρας ἀνέμους τῆς γῆς ἵνα μὴ πνέῃ ἄνεμος ἐπὶ τῆς γῆς μήτε ἐπὶ τῆς θαλάσσης μήτε ἐπί τι δένδρον
7668,Rev7:2,καὶ εἶδον ἄλλον ἄγγελον ἀναβαίνοντα ἀπὸ ἀνατολῆς ἡλίου ἔχοντα σφραγῖδα θεοῦ ζῶντος καὶ ἔκραξεν φωνῇ μεγάλῃ τοῖς τέσσαρσιν ἀγγέλοις οἷς ἐδόθη αὐτοῖς ἀδικῆσαι τὴν γῆν καὶ τὴν θάλασσαν
7669,Rev7:3,λέγων μὴ ἀδικήσητε τὴν γῆν μήτε τὴν θάλασσαν μήτε τὰ δένδρα ἄχρι οὗ σφραγίσωμεν τοὺς δούλους τοῦ θεοῦ ἡμῶν ἐπὶ τῶν μετώπων αὐτῶν
7670,Rev7:4,καὶ ἤκουσα τὸν ἀριθμὸν τῶν ἐσφραγισμένων ἑκατὸν καὶ τεσσαράκοντα τέσσαρες χιλιάδες ἐσφραγισμένων ἐκ πάσης φυλῆς υἱῶν Ἰσραήλ
7671,Rev7:5,ἐκ φυλῆς Ἰούδα δώδεκα χιλιάδες ἐσφραγισμέναι ἐκ φυλῆς Ῥουβίμ δώδεκα χιλιάδες ἐκ φυλῆς Γάδ δώδεκα χιλιάδες
7672,Rev7:6,ἐκ φυλῆς Ἀσήρ δώδεκα χιλιάδες ἐκ φυλῆς Νεφθαλείμ δώδεκα χιλιάδες ἐκ φυλῆς Μανασσῆ δώδεκα χιλιάδες
7673,Rev7:7,ἐκ φυλῆς Συμεών δώδεκα χιλιάδες ἐκ φυλῆς Λευΐ δώδεκα χιλιάδες ἐκ φυλῆς Ἰσαχάρ δώδεκα χιλιάδες
7674,Rev7:8,ἐκ φυλῆς Ζαβουλών δώδεκα χιλιάδες ἐκ φυλῆς Ἰωσήφ δώδεκα χιλιάδες ἐκ φυλῆς Βενιαμίν δώδεκα χιλιάδες ἐσφραγισμέναι
7675,Rev7:9,μετὰ ταῦτα εἶδον καὶ ἰδού ὄχλος πολύς ὃν ἀριθμῆσαι οὐδεὶς ἐδύνατο ἐκ παντὸς ἔθνους καὶ φυλῶν καὶ λαῶν καὶ γλωσσῶν ἑστώτας ἐνώπιον τοῦ θρόνου καὶ ἐνώπιον τοῦ ἀρνίου περιβεβλημένους στολὰς λευκάς καὶ φοίνικας ἐν ταῖς χερσὶν αὐτῶν
7676,Rev7:10,καὶ κράζουσιν φωνῇ μεγάλῃ λέγοντες ἡ σωτηρία τῷ θεῷ ἡμῶν τῷ καθημένῳ ἐπὶ τῷ θρόνῳ καὶ τῷ ἀρνίῳ
7677,Rev7:11,καὶ πάντες οἱ ἄγγελοι εἱστήκεισαν κύκλῳ τοῦ θρόνου καὶ τῶν πρεσβυτέρων καὶ τῶν τεσσάρων ζῴων καὶ ἔπεσον ἐνώπιον τοῦ θρόνου ἐπὶ τὰ πρόσωπα αὐτῶν καὶ προσεκύνησαν τῷ θεῷ
7678,Rev7:12,λέγοντες ἀμήν ἡ εὐλογία καὶ ἡ δόξα καὶ ἡ σοφία καὶ ἡ εὐχαριστία καὶ ἡ τιμὴ καὶ ἡ δύναμις καὶ ἡ ἰσχὺς τῷ θεῷ ἡμῶν εἰς τοὺς αἰῶνας τῶν αἰώνων ἀμήν
7679,Rev7:13,καὶ ἀπεκρίθη εἷς ἐκ τῶν πρεσβυτέρων λέγων μοι οὗτοι οἱ περιβεβλημένοι τὰς στολὰς τὰς λευκάς τίνες εἰσίν καὶ πόθεν ἦλθον
7680,Rev7:14,καὶ εἶπον αὐτῷ κύριέ μου σὺ οἶδας καὶ εἶπέν μοι οὗτοί εἰσιν οἱ ἐρχόμενοι ἐκ τῆς θλίψεως τῆς μεγάλης καὶ ἔπλυναν τὰς στολὰς αὐτῶν καὶ ἐλεύκαναν ἐν τῷ αἵματι τοῦ ἀρνίου
7681,Rev7:15,διὰ τοῦτό εἰσιν ἐνώπιον τοῦ θρόνου τοῦ θεοῦ καὶ λατρεύουσιν αὐτῷ ἡμέρας καὶ νυκτὸς ἐν τῷ ναῷ αὐτοῦ καὶ ὁ καθήμενος ἐπὶ τῷ θρόνῳ σκηνώσει ἐπ' αὐτούς
7682,Rev7:16,οὐ πεινάσουσιν ἔτι οὐδὲ διψήσουσιν ἔτι οὐδ' οὐ μὴ πέσῃ ἐπ' αὐτοὺς ὁ ἥλιος οὐδὲ πᾶν καῦμα
7683,Rev7:17,ὅτι τὸ ἀρνίον τὸ ἀνὰ μέσον τοῦ θρόνου ποιμαίνει αὐτούς καὶ ὁδηγεῖ αὐτοὺς ἐπὶ ζωῆς πηγὰς ὑδάτων καὶ ἐξαλείψει ὁ θεὸς πᾶν δάκρυον ἐκ τῶν ὀφθαλμῶν αὐτῶν
7684,Rev8:1,καὶ ὅτε ἤνοιξεν τὴν σφραγῖδα τὴν ἑβδόμην ἐγένετο σιγὴ ἐν τῷ οὐρανῷ ὡς ἡμιώριον
7685,Rev8:2,καὶ εἶδον τοὺς ἑπτὰ ἀγγέλους οἳ ἐνώπιον τοῦ θεοῦ ἑστήκασιν καὶ ἐδόθησαν αὐτοῖς ἑπτὰ σάλπιγγες
7686,Rev8:3,καὶ ἄλλος ἄγγελος ἦλθεν καὶ ἐστάθη ἐπὶ τοῦ θυσιαστηρίου ἔχων λιβανωτὸν χρυσοῦν καὶ ἐδόθη αὐτῷ θυμιάματα πολλά ἵνα δώσῃ ταῖς προσευχαῖς τῶν ἁγίων πάντων ἐπὶ τὸ θυσιαστήριον τὸ χρυσοῦν τὸ ἐνώπιον τοῦ θρόνου
7687,Rev8:4,καὶ ἀνέβη ὁ καπνὸς τῶν θυμιαμάτων ταῖς προσευχαῖς τῶν ἁγίων ἐκ χειρὸς τοῦ ἀγγέλου ἐνώπιον τοῦ θεοῦ
7688,Rev8:5,καὶ εἴληφεν ὁ ἄγγελος τὸν λιβανωτόν καὶ ἐγέμισεν αὐτὸν ἐκ τοῦ πυρὸς τοῦ θυσιαστηρίου καὶ ἔβαλεν εἰς τὴν γῆν καὶ ἐγένοντο βρονταὶ καὶ φωναὶ καὶ ἀστραπαὶ καὶ σεισμός
7689,Rev8:6,καὶ οἱ ἑπτὰ ἄγγελοι οἱ ἔχοντες τὰς ἑπτὰ σάλπιγγας ἡτοίμασαν ἑαυτοὺς ἵνα σαλπίσωσιν
7690,Rev8:7,καὶ ὁ πρῶτος ἐσάλπισεν καὶ ἐγένετο χάλαζα καὶ πῦρ μεμιγμένα ἐν αἵματι καὶ ἐβλήθη εἰς τὴν γῆν καὶ τὸ τρίτον τῆς γῆς κατεκάη καὶ τὸ τρίτον τῶν δένδρων κατεκάη καὶ πᾶς χόρτος χλωρὸς κατεκάη
7691,Rev8:8,καὶ ὁ δεύτερος ἄγγελος ἐσάλπισεν καὶ ὡς ὄρος μέγα καιόμενον ἐβλήθη εἰς τὴν θάλασσαν καὶ ἐγένετο τὸ τρίτον τῆς θαλάσσης αἷμα
7692,Rev8:9,καὶ ἀπέθανεν τὸ τρίτον τῶν κτισμάτων ἐν τῇ θαλάσσῃ τὰ ἔχοντα ψυχάς καὶ τὸ τρίτον τῶν πλοίων διεφθάρη
7693,Rev8:10,καὶ ὁ τρίτος ἄγγελος ἐσάλπισεν καὶ ἔπεσεν ἐκ τοῦ οὐρανοῦ ἀστὴρ μέγας καιόμενος ὡς λαμπάς καὶ ἔπεσεν ἐπὶ τὸ τρίτον τῶν ποταμῶν καὶ ἐπὶ τὰς πηγὰς τῶν ὑδάτων
7694,Rev8:11,καὶ τὸ ὄνομα τοῦ ἀστέρος λέγεται ὁ Ἄψινθος καὶ ἐγένετο τὸ τρίτον τῶν ὑδάτων εἰς ἄψινθον καὶ πολλοὶ τῶν ἀνθρώπων ἀπέθανον ἐκ τῶν ὑδάτων ὅτι ἐπικράνθησαν
7695,Rev8:12,καὶ ὁ τέταρτος ἄγγελος ἐσάλπισεν καὶ ἐπλήγη τὸ τρίτον τοῦ ἡλίου καὶ τὸ τρίτον τῆς σελήνης καὶ τὸ τρίτον τῶν ἀστέρων ἵνα σκοτισθῇ τὸ τρίτον αὐτῶν καὶ τὸ τρίτον αὐτῆς μὴ φάνῃ ἡ ἡμέρα καὶ ἡ νὺξ ὁμοίως
7696,Rev8:13,καὶ εἶδον καὶ ἤκουσα ἑνὸς ἀετοῦ πετομένου ἐν μεσουρανήματι λέγοντος φωνῇ μεγάλῃ οὐαί οὐαί οὐαὶ τοῖς κατοικοῦσιν ἐπὶ τῆς γῆς ἐκ τῶν λοιπῶν φωνῶν τῆς σάλπιγγος τῶν τριῶν ἀγγέλων τῶν μελλόντων σαλπίζειν
7697,Rev9:1,καὶ ὁ πέμπτος ἄγγελος ἐσάλπισεν καὶ εἶδον ἀστέρα ἐκ τοῦ οὐρανοῦ πεπτωκότα εἰς τὴν γῆν καὶ ἐδόθη αὐτῷ ἡ κλεὶς τοῦ φρέατος τῆς ἀβύσσου
7698,Rev9:2,καὶ ἤνοιξεν τὸ φρέαρ τῆς ἀβύσσου καὶ ἀνέβη καπνὸς ἐκ τοῦ φρέατος ὡς καπνὸς καμίνου καιομένης καὶ ἐσκοτίσθη ὁ ἥλιος καὶ ὁ ἀὴρ ἐκ τοῦ καπνοῦ τοῦ φρέατος
7699,Rev9:3,καὶ ἐκ τοῦ καπνοῦ ἐξῆλθον ἀκρίδες εἰς τὴν γῆν καὶ ἐδόθη αὐταῖς ἐξουσία ὡς ἔχουσιν ἐξουσίαν οἱ σκορπίοι τῆς γῆς
7700,Rev9:4,καὶ ἐρρέθη αὐταῖς ἵνα μὴ ἀδικήσωσιν τὸν χόρτον τῆς γῆς οὐδὲ πᾶν χλωρόν οὐδὲ πᾶν δένδρον εἰ μὴ τοὺς ἀνθρώπους οἵτινες οὐκ ἔχουσιν τὴν σφραγῖδα τοῦ θεοῦ ἐπὶ τῶν μετώπων αὐτῶν
7701,Rev9:5,καὶ ἐδόθη αὐταῖς ἵνα μὴ ἀποκτείνωσιν αὐτούς ἀλλ' ἵνα βασανισθῶσιν μῆνας πέντε καὶ ὁ βασανισμὸς αὐτῶν ὡς βασανισμὸς σκορπίου ὅταν παίσῃ ἄνθρωπον
7702,Rev9:6,καὶ ἐν ταῖς ἡμέραις ἐκείναις ζητήσουσιν οἱ ἄνθρωποι τὸν θάνατον καὶ οὐ μὴ εὑρήσουσιν αὐτόν καὶ ἐπιθυμήσουσιν ἀποθανεῖν καὶ φεύξεται ἀπ' αὐτῶν ὁ θάνατος
7703,Rev9:7,καὶ τὰ ὁμοιώματα τῶν ἀκρίδων ὅμοια ἵπποις ἡτοιμασμένοις εἰς πόλεμον καὶ ἐπὶ τὰς κεφαλὰς αὐτῶν ὡς στέφανοι χρυσοῖ καὶ τὰ πρόσωπα αὐτῶν ὡς πρόσωπα ἀνθρώπων
7704,Rev9:8,καὶ εἶχον τρίχας ὡς τρίχας γυναικῶν καὶ οἱ ὀδόντες αὐτῶν ὡς λεόντων ἦσαν
7705,Rev9:9,καὶ εἶχον θώρακας ὡς θώρακας σιδηροῦς καὶ ἡ φωνὴ τῶν πτερύγων αὐτῶν ὡς φωνὴ ἁρμάτων ἵππων πολλῶν τρεχόντων εἰς πόλεμον
7706,Rev9:10,καὶ ἔχουσιν οὐρὰς ὁμοίας σκορπίοις καὶ κέντρα καὶ ἐν ταῖς οὐραῖς αὐτῶν ἐξουσίαν ἔχουσιν τοῦ ἀδικῆσαι τοὺς ἀνθρώπους μῆνας πέντε
7707,Rev9:11,ἔχουσαι βασιλέα ἐπ' αὐτῶν ἄγγελον τῆς ἀβύσσου ὄνομα αὐτῷ Ἑβραϊστὶ Ἀββαδών ἐν δὲ τῇ Ἑλληνικῇ ὄνομα ἔχει Ἀπολλύων
7708,Rev9:12,ἡ οὐαὶ ἡ μία ἀπῆλθεν ἰδού ἔρχεται ἔτι δύο οὐαὶ μετὰ ταῦτα
7709,Rev9:13,καὶ ὁ ἕκτος ἄγγελος ἐσάλπισεν καὶ ἤκουσα φωνὴν μίαν ἐκ τῶν τεσσάρων κεράτων τοῦ θυσιαστηρίου τοῦ χρυσοῦ τοῦ ἐνώπιον τοῦ θεοῦ
7710,Rev9:14,λέγουσαν τῷ ἕκτῳ ἀγγέλῳ ὁ ἔχων τὴν σάλπιγγα λῦσον τοὺς τέσσαρας ἀγγέλους τοὺς δεδεμένους ἐπὶ τῷ ποταμῷ τῷ μεγάλῳ Εὐφράτῃ
7711,Rev9:15,καὶ ἐλύθησαν οἱ τέσσαρες ἄγγελοι οἱ ἡτοιμασμένοι εἰς τὴν ὥραν καὶ εἰς τὴν ἡμέραν καὶ μῆνα καὶ ἐνιαυτόν ἵνα ἀποκτείνωσιν τὸ τρίτον τῶν ἀνθρώπων
7712,Rev9:16,καὶ ὁ ἀριθμὸς τῶν στρατευμάτων τοῦ ἵππου μυριάδες μυριάδων ἤκουσα τὸν ἀριθμὸν αὐτῶν
7713,Rev9:17,καὶ οὕτως εἶδον τοὺς ἵππους ἐν τῇ ὁράσει καὶ τοὺς καθημένους ἐπ' αὐτῶν ἔχοντας θώρακας πυρίνους καὶ ὑακινθίνους καὶ θειώδεις καὶ αἱ κεφαλαὶ τῶν ἵππων ὡς κεφαλαὶ λεόντων καὶ ἐκ τῶν στομάτων αὐτῶν ἐκπορεύεται πῦρ καὶ καπνὸς καὶ θεῖον
7714,Rev9:18,ἀπὸ τῶν τριῶν πληγῶν τούτων ἀπεκτάνθησαν τὸ τρίτον τῶν ἀνθρώπων ἀπὸ τοῦ πυρὸς καὶ τοῦ καπνοῦ καὶ τοῦ θείου τοῦ ἐκπορευομένου ἐκ τῶν στομάτων αὐτῶν
7715,Rev9:19,ἡ γὰρ ἐξουσία τῶν ἵππων ἐν τῷ στόματι αὐτῶν ἐστίν καὶ ἐν ταῖς οὐραῖς αὐτῶν αἱ γὰρ οὐραὶ αὐτῶν ὅμοιαι ὄφεων ἔχουσαι κεφαλάς καὶ ἐν αὐταῖς ἀδικοῦσιν
7716,Rev9:20,καὶ οἱ λοιποὶ τῶν ἀνθρώπων οἳ οὐκ ἀπεκτάνθησαν ἐν ταῖς πληγαῖς ταύταις οὐ μετενόησαν ἐκ τῶν ἔργων τῶν χειρῶν αὐτῶν ἵνα μὴ προσκυνήσωσιν τὰ δαιμόνια καὶ τὰ εἴδωλα τὰ χρυσᾶ καὶ τὰ ἀργυρᾶ καὶ τὰ χαλκᾶ καὶ τὰ λίθινα καὶ τὰ ξύλινα ἃ οὔτε βλέπειν δύναται οὔτε ἀκούειν οὔτε περιπατεῖν
