Verse,Transcription
2Th 3:11,لاننا نسمع ان قوما يسلكون بينكم بلا ترتيب لا يشتغلون شيئا بل هم فضوليون.
2Th 3:12,فمثل هؤلاء نوصيهم ونعظهم بربنا يسوع المسيح ان يشتغلوا بهدوء ويأكلوا خبز انفسهم.
2Th 3:13,اما انتم ايها الاخوة فلا تفشلوا في عمل الخير.
2Th 3:14,وان كان احد لا يطيع كلامنا بالرسالة فسموا هذا ولا تخالطوه لكي يخجل.
2Th 3:15,ولكن لا تحسبوه كعدو بل انذروه كأخ.
2Th 3:16,ورب السلام نفسه يعطيكم السلام دائما من كل وجه. الرب مع جميعكم
2Th 3:17,السلام بيدي انا بولس الذي هو علامة في كل رسالة. هكذا انا اكتب.
2Th 3:18,نعمة ربنا يسوع المسيح مع جميعكم. آمين
1Ti 1:1,بولس رسول يسوع المسيح بحسب امر الله مخلّصنا وربنا يسوع المسيح رجائنا
1Ti 1:2,الى تيموثاوس الابن الصريح في الايمان نعمة ورحمة وسلام من الله ابينا والمسيح يسوع ربنا
1Ti 1:3,كما طلبت اليك ان تمكث في افسس اذ كنت انا ذاهبا الى مكدونية لكي توصي قوما ان لا يعلّموا تعليما آخر
1Ti 1:4,ولا يصغوا الى خرافات وانساب لا حد لها تسبب مباحثات دون بنيان الله الذي في الايمان.
1Ti 1:5,واما غاية الوصية فهي المحبة من قلب طاهر وضمير صالح وايمان بلا رياء.
1Ti 1:6,الامور التي اذ زاغ قوم عنها انحرفوا الى كلام باطل
1Ti 1:7,يريدون ان يكونوا معلمي الناموس وهم لا يفهمون ما يقولون ولا ما يقررونه.
1Ti 1:8,ولكننا نعلم ان الناموس صالح ان كان احد يستعمله ناموسيا
1Ti 1:9,عالما هذا ان الناموس لم يوضع للبار بل للأثمة والمتمردين للفجّار والخطاة للدنسين والمستبيحين لقاتلي الآباء وقاتلي الامهات لقاتلي الناس
1Ti 1:10,للزناة لمضاجعي الذكور لسارقي الناس للكذابين للحانثين وان كان شيء آخر يقاوم التعليم الصحيح
1Ti 1:11,حسب انجيل مجد الله المبارك الذي اؤتمنت انا عليه.
1Ti 1:12,وانا اشكر المسيح يسوع ربنا الذي قواني انه حسبني امينا اذ جعلني للخدمة
1Ti 1:13,انا الذي كنت قبلا مجدفا ومضطهدا ومفتريا. ولكنني رحمت لاني فعلت بجهل في عدم ايمان
1Ti 1:14,وتفاضلت نعمة ربنا جدا مع الايمان والمحبة التي في المسيح يسوع.
1Ti 1:15,صادقة هي الكلمة ومستحقة كل قبول ان المسيح يسوع جاء الى العالم ليخلّص الخطاة الذين اولهم انا.
1Ti 1:16,لكنني لهذا رحمت ليظهر يسوع المسيح فيّ انا اولا كل اناة مثالا للعتيدين ان يؤمنوا به للحياة الابدية.
1Ti 1:17,وملك الدهور الذي لا يفنى ولا يرى الاله الحكيم وحده له الكرامة والمجد الى دهر الدهور. آمين
1Ti 1:18,هذه الوصية ايها الابن تيموثاوس استودعك اياها حسب النبوات التي سبقت عليك لكي تحارب فيها المحاربة الحسنة
1Ti 1:19,ولك ايمان وضمير صالح الذي اذ رفضه قوم انكسرت بهم السفينة من جهة الايمان ايضا
1Ti 1:20,الذين منهم هيمينايس والاسكندر اللذان اسلمتهما للشيطان لكي يؤدبا حتى لا يجدفا
1Ti 2:1,فاطلب اول كل شيء ان تقام طلبات وصلوات وابتهالات وتشكرات لاجل جميع الناس
1Ti 2:2,لاجل الملوك وجميع الذين هم في منصب لكي نقضي حياة مطمئنة هادئة في كل تقوى ووقار.
1Ti 2:3,لان هذا حسن ومقبول لدى مخلّصنا الله
1Ti 2:4,الذي يريد ان جميع الناس يخلصون والى معرفة الحق يقبلون.
1Ti 2:5,لانه يوجد اله واحد ووسيط واحد بين الله والناس الانسان يسوع المسيح
1Ti 2:6,الذي بذل نفسه فدية لاجل الجميع الشهادة في اوقاتها الخاصة
1Ti 2:7,التي جعلت انا لها كارزا ورسولا. الحق اقول في المسيح ولا اكذب. معلّما للامم في الايمان والحق
1Ti 2:8,فاريد ان يصلّي الرجال في كل مكان رافعين ايادي طاهرة بدون غضب ولا جدال.
1Ti 2:9,وكذلك ان النساء يزيّنّ ذواتهنّ بلباس الحشمة مع ورع وتعقل لا بضفائر او ذهب او لآلىء او ملابس كثيرة الثمن
1Ti 2:10,بل كما يليق بنساء متعاهدات بتقوى الله باعمال صالحة.
1Ti 2:11,لتتعلّم المرأة بسكوت في كل خضوع.
1Ti 2:12,ولكن لست آذن للمرأة ان تعلّم ولا تتسلط على الرجل بل تكون في سكوت.
1Ti 2:13,لان آدم جبل اولا ثم حواء.
1Ti 2:14,وآدم لم يغو لكن المرأة أغويت فحصلت في التعدي.
1Ti 2:15,ولكنها ستخلص بولادة الاولاد ان ثبتن في الايمان والمحبة والقداسة مع التعقل
1Ti 3:1,صادقة هي الكلمة ان ابتغى احد الاسقفية فيشتهي عملا صالحا.
1Ti 3:2,فيجب ان يكون الاسقف بلا لوم بعل امرأة واحدة صاحيا عاقلا محتشما مضيفا للغرباء صالحا للتعليم
1Ti 3:3,غير مدمن الخمر ولا ضرّاب ولا طامع بالربح القبيح بل حليما غير مخاصم ولا محب للمال
1Ti 3:4,يدبر بيته حسنا له اولاد في الخضوع بكل وقار.
1Ti 3:5,وانما ان كان احد لا يعرف ان يدبر بيته فكيف يعتني بكنيسة الله.
1Ti 3:6,غير حديث الايمان لئلا يتصلف فيسقط في دينونة ابليس.
1Ti 3:7,ويجب ايضا ان تكون له شهادة حسنة من الذين هم من خارج لئلا يسقط في تعيير وفخ ابليس
1Ti 3:8,كذلك يجب ان يكون الشمامسة ذوي وقار لا ذوي لسانين غير مولعين بالخمر الكثير ولا طامعين بالربح القبيح
1Ti 3:9,ولهم سرّ الايمان بضمير طاهر.
1Ti 3:10,وانما هؤلاء ايضا ليختبروا اولا ثم يتشمسوا ان كانوا بلا لوم.
1Ti 3:11,كذلك يجب ان تكون النساء ذوات وقار غير ثالبات صاحيات امينات في كل شيء.
1Ti 3:12,ليكن الشمامسة كل بعل امرأة واحدة مدبرين اولادهم وبيوتهم حسنا.
1Ti 3:13,لان الذين تشمسوا حسنا يقتنون لانفسهم درجة حسنة وثقة كثيرة في الايمان الذي بالمسيح يسوع
1Ti 3:14,هذا اكتبه اليك راجيا ان آتي اليك عن قريب
1Ti 3:15,ولكن ان كنت ابطىء فلكي تعلم كيف يجب ان تتصرف في بيت الله الذي هو كنيسة الله الحي عمود الحق وقاعدته.
1Ti 3:16,وبالاجماع عظيم هو سرّ التقوى الله ظهر في الجسد تبرر في الروح تراءى لملائكة كرز به بين الامم أومن به في العالم رفع في المجد
1Ti 4:1,ولكن الروح يقول صريحا انه في الازمنة الاخيرة يرتد قوم عن الايمان تابعين ارواحا مضلة وتعاليم شياطين
1Ti 4:2,في رياء اقوال كاذبة موسومة ضمائرهم
1Ti 4:3,مانعين عن الزواج وآمرين ان يمتنع عن اطعمة قد خلقها الله لتتناول بالشكر من المؤمنين وعارفي الحق.
1Ti 4:4,لان كل خليقة الله جيده ولا يرفض شيء اذا اخذ مع الشكر
1Ti 4:5,لانه يقدس بكلمة الله والصلاة.
1Ti 4:6,ان فكّرت الاخوة بهذا تكون خادما صالحا ليسوع المسيح متربيا بكلام الايمان والتعليم الحسن الذي تتبّعته.
1Ti 4:7,واما الخرافات الدنسة العجائزية فارفضها وروّض نفسك للتقوى.
1Ti 4:8,لان الرياضة الجسدية نافعة لقليل ولكن التقوى نافعة لكل شيء اذ لها موعد الحياة الحاضرة والعتيدة.
1Ti 4:9,صادقة هي الكلمة ومستحقة كل قبول.
1Ti 4:10,لاننا لهذا نتعب ونعيّر لاننا قد القينا رجاءنا على الله الحي الذي هو مخلّص جميع الناس ولا سيما المؤمنين.
1Ti 4:11,اوص بهذا وعلّم
1Ti 4:12,لا يستهن احد بحداثتك بل كن قدوة للمؤمنين في الكلام في التصرف في المحبة في الروح في الايمان في الطهارة.
1Ti 4:13,الى ان اجيء اعكف على القراءة والوعظ والتعليم
1Ti 4:14,لا تهمل الموهبة التي فيك المعطاة لك بالنبوة مع وضع ايدي المشيخة.
1Ti 4:15,اهتم بهذا. كن فيه لكي يكون تقدمك ظاهرا في كل شيء.
1Ti 4:16,لاحظ نفسك والتعليم وداوم على ذلك. لانك اذا فعلت هذا تخلّص نفسك والذين يسمعونك ايضا
1Ti 5:1,لا تزجر شيخا بل عظه كأب والاحداث كاخوة
1Ti 5:2,والعجائز كامّهات والحدثات كاخوات بكل طهارة
1Ti 5:3,اكرم الارامل اللواتي هنّ بالحقيقة ارامل.
1Ti 5:4,ولكن ان كانت ارملة لها اولاد او حفدة فليتعلّموا اولا ان يوقّروا اهل بيتهم ويوفوا والديهم المكافاة. لان هذا صالح ومقبول امام الله.
1Ti 5:5,ولكن التي هي بالحقيقة ارملة ووحيدة فقد ألقت رجاءها على الله وهي تواظب الطلبات والصلوات ليلا ونهارا.
1Ti 5:6,واما المتنعمة فقد ماتت وهي حية.
1Ti 5:7,فأوص بهذا لكي يكنّ بلا لوم.
1Ti 5:8,وان كان احد لا يعتني بخاصته ولا سيما اهل بيته فقد انكر الايمان وهو شر من غير المؤمن.
