Verse,Transcription
Galatians 2:18,εἰ γὰρ ἃ κατέλυσα ταῦτα πάλιν οἰκοδομῶ παραβάτην ἐμαυτὸν συνιστάνω
Galatians 2:19,ἐγὼ γὰρ διὰ νόμου νόμῳ ἀπέθανον ἵνα θεῷ ζήσω
Galatians 2:20,Χριστῷ συνεσταύρωμαι ζῶ δὲ οὐκέτι ἐγώ ζῇ δὲ ἐν ἐμοὶ Χριστός ὃ δὲ νῦν ζῶ ἐν σαρκί ἐν πίστει ζῶ τῇ τοῦ υἱοῦ τοῦ θεοῦ τοῦ ἀγαπήσαντός με καὶ παραδόντος ἑαυτὸν ὑπὲρ ἐμοῦ
Galatians 2:21,οὐκ ἀθετῶ τὴν χάριν τοῦ θεοῦ εἰ γὰρ διὰ νόμου δικαιοσύνη ἄρα Χριστὸς δωρεὰν ἀπέθανεν
Galatians 3:1,ὦ ἀνόητοι Γαλάται τίς ὑμᾶς ἐβάσκανεν οἷς κατ' ὀφθαλμοὺς Ἰησοῦς Χριστὸς προεγράφη ἐσταυρωμένος
Galatians 3:2,τοῦτο μόνον θέλω μαθεῖν ἀφ' ὑμῶν ἐξ ἔργων νόμου τὸ πνεῦμα ἐλάβετε ἢ ἐξ ἀκοῆς πίστεως
Galatians 3:3,οὕτως ἀνόητοί ἐστε ἐναρξάμενοι πνεύματι νῦν σαρκὶ ἐπιτελεῖσθε
Galatians 3:4,τοσαῦτα ἐπάθετε εἰκῇ εἴγε καὶ εἰκῇ
Galatians 3:5,ὁ οὖν ἐπιχορηγῶν ὑμῖν τὸ πνεῦμα καὶ ἐνεργῶν δυνάμεις ἐν ὑμῖν ἐξ ἔργων νόμου ἢ ἐξ ἀκοῆς πίστεως
Galatians 3:6,καθὼς Ἀβραὰμ ἐπίστευσεν τῷ θεῷ καὶ ἐλογίσθη αὐτῷ εἰς δικαιοσύνην
Galatians 3:7,γινώσκετε ἄρα ὅτι οἱ ἐκ πίστεως οὗτοι υἱοί εἰσιν Ἀβραάμ
Galatians 3:8,προϊδοῦσα δὲ ἡ γραφὴ ὅτι ἐκ πίστεως δικαιοῖ τὰ ἔθνη ὁ θεὸς προευηγγελίσατο τῷ Ἀβραὰμ ὅτι ἐνευλογηθήσονται ἐν σοὶ πάντα τὰ ἔθνη
Galatians 3:9,ὥστε οἱ ἐκ πίστεως εὐλογοῦνται σὺν τῷ πιστῷ Ἀβραάμ
Galatians 3:10,ὅσοι γὰρ ἐξ ἔργων νόμου εἰσὶν ὑπὸ κατάραν εἰσίν γέγραπται γὰρ ὅτι ἐπικατάρατος πᾶς ὃς οὐκ ἐμμένει πᾶσιν τοῖς γεγραμμένοις ἐν τῷ βιβλίῳ τοῦ νόμου τοῦ ποιῆσαι αὐτά
Galatians 3:11,ὅτι δὲ ἐν νόμῳ οὐδεὶς δικαιοῦται παρὰ τῷ θεῷ δῆλον ὅτι ὁ δίκαιος ἐκ πίστεως ζήσεται
Galatians 3:12,ὁ δὲ νόμος οὐκ ἔστιν ἐκ πίστεως ἀλλὰ ὁ ποιήσας αὐτὰ ζήσεται ἐν αὐτοῖς
Galatians 3:13,Χριστὸς ἡμᾶς ἐξηγόρασεν ἐκ τῆς κατάρας τοῦ νόμου γενόμενος ὑπὲρ ἡμῶν κατάρα ὅτι γέγραπται ἐπικατάρατος πᾶς ὁ κρεμάμενος ἐπὶ ξύλου
Galatians 3:14,ἵνα εἰς τὰ ἔθνη ἡ εὐλογία τοῦ Ἀβραὰμ γένηται ἐν Χριστῷ Ἰησοῦ ἵνα τὴν ἐπαγγελίαν τοῦ πνεύματος λάβωμεν διὰ τῆς πίστεως
Galatians 3:15,ἀδελφοί κατὰ ἄνθρωπον λέγω ὅμως ἀνθρώπου κεκυρωμένην διαθήκην οὐδεὶς ἀθετεῖ ἢ ἐπιδιατάσσεται
Galatians 3:16,τῷ δὲ Ἀβραὰμ ἐρρέθησαν αἱ ἐπαγγελίαι καὶ τῷ σπέρματι αὐτοῦ οὐ λέγει καὶ τοῖς σπέρμασιν ὡς ἐπὶ πολλῶν ἀλλ' ὡς ἐφ' ἑνός καὶ τῷ σπέρματί σου ὅς ἐστιν Χριστός
Galatians 3:17,τοῦτο δὲ λέγω διαθήκην προκεκυρωμένην ὑπὸ τοῦ θεοῦ ὁ μετὰ τετρακόσια καὶ τριάκοντα ἔτη γεγονὼς νόμος οὐκ ἀκυροῖ εἰς τὸ καταργῆσαι τὴν ἐπαγγελίαν
Galatians 3:18,εἰ γὰρ ἐκ νόμου ἡ κληρονομία οὐκέτι ἐξ ἐπαγγελίας τῷ δὲ Ἀβραὰμ δι' ἐπαγγελίας κεχάρισται ὁ θεός
Galatians 3:19,τί οὖν ὁ νόμος τῶν παραβάσεων χάριν προσετέθη ἄχρις οὗ ἔλθῃ τὸ σπέρμα ᾧ ἐπήγγελται διαταγεὶς δι' ἀγγέλων ἐν χειρὶ μεσίτου
Galatians 3:20,ὁ δὲ μεσίτης ἑνὸς οὐκ ἔστιν ὁ δὲ θεὸς εἷς ἐστιν
Galatians 3:21,ὁ οὖν νόμος κατὰ τῶν ἐπαγγελιῶν τοῦ θεοῦ μὴ γένοιτο εἰ γὰρ ἐδόθη νόμος ὁ δυνάμενος ζῳοποιῆσαι ὄντως ἐκ νόμου ἦν ἂν ἡ δικαιοσύνη
Galatians 3:22,ἀλλὰ συνέκλεισεν ἡ γραφὴ τὰ πάντα ὑπὸ ἁμαρτίαν ἵνα ἡ ἐπαγγελία ἐκ πίστεως Ἰησοῦ Χριστοῦ δοθῇ τοῖς πιστεύουσιν
Galatians 3:23,πρὸ τοῦ δὲ ἐλθεῖν τὴν πίστιν ὑπὸ νόμον ἐφρουρούμεθα συνκλειόμενοι εἰς τὴν μέλλουσαν πίστιν ἀποκαλυφθῆναι
Galatians 3:24,ὥστε ὁ νόμος παιδαγωγὸς ἡμῶν γέγονεν εἰς Χριστόν ἵνα ἐκ πίστεως δικαιωθῶμεν
Galatians 3:25,ἐλθούσης δὲ τῆς πίστεως οὐκέτι ὑπὸ παιδαγωγόν ἐσμεν
Galatians 3:26,πάντες γὰρ υἱοὶ θεοῦ ἐστὲ διὰ τῆς πίστεως ἐν Χριστῷ Ἰησοῦ
Galatians 3:27,ὅσοι γὰρ εἰς Χριστὸν ἐβαπτίσθητε Χριστὸν ἐνεδύσασθε
Galatians 3:28,οὐκ ἔνι Ἰουδαῖος οὐδὲ Ἕλλην οὐκ ἔνι δοῦλος οὐδὲ ἐλεύθερος οὐκ ἔνι ἄρσεν καὶ θῆλυ ἅπαντες γὰρ ὑμεῖς εἷς ἐστὲ ἐν Χριστῷ Ἰησοῦ
Galatians 3:29,εἰ δὲ ὑμεῖς Χριστοῦ ἄρα τοῦ Ἀβραὰμ σπέρμα ἐστέ κατὰ ἐπαγγελίαν κληρονόμοι
Galatians 4:1,λέγω δέ ἐφ' ὅσον χρόνον ὁ κληρονόμος νήπιός ἐστιν οὐδὲν διαφέρει δούλου κύριος πάντων ὤν
Galatians 4:2,ἀλλὰ ὑπὸ ἐπιτρόπους ἐστὶν καὶ οἰκονόμους ἄχρι τῆς προθεσμίας τοῦ πατρός
Galatians 4:3,οὕτως καὶ ἡμεῖς ὅτε ἦμεν νήπιοι ὑπὸ τὰ στοιχεῖα τοῦ κόσμου ἤμεθα δεδουλωμένοι
Galatians 4:4,ὅτε δὲ ἦλθεν τὸ πλήρωμα τοῦ χρόνου ἐξαπέστειλεν ὁ θεὸς τὸν υἱὸν αὐτοῦ γενόμενον ἐκ γυναικός γενόμενον ὑπὸ νόμον
Galatians 4:5,ἵνα τοὺς ὑπὸ νόμον ἐξαγοράσῃ ἵνα τὴν υἱοθεσίαν ἀπολάβωμεν
Galatians 4:6,ὅτι δέ ἐστε υἱοί ἐξαπέστειλεν ὁ θεὸς τὸ πνεῦμα τοῦ υἱοῦ αὐτοῦ εἰς τὰς καρδίας ἡμῶν κρᾶζον ἀββᾶ ὁ πατήρ
Galatians 4:7,ὥστε οὐκέτι εἶ δοῦλος ἀλλὰ υἱός εἰ δὲ υἱός καὶ κληρονόμος διὰ θεοῦ
Galatians 4:8,ἀλλὰ τότε μὲν οὐκ εἰδότες θεὸν ἐδουλεύσατε τοῖς φύσει μὴ οὖσιν θεοῖς
Galatians 4:9,νῦν δὲ γνόντες θεόν μᾶλλον δὲ γνωσθέντες ὑπὸ θεοῦ πῶς ἐπιστρέφετε πάλιν ἐπὶ τὰ ἀσθενῆ καὶ πτωχὰ στοιχεῖα οἷς πάλιν ἄνωθεν δουλεῦσαι θέλετε
Galatians 4:10,ἡμέρας παρατηρεῖσθε καὶ μῆνας καὶ καιροὺς καὶ ἐνιαυτούς
Galatians 4:11,φοβοῦμαι ὑμᾶς μήπως εἰκῇ κεκοπίακα εἰς ὑμᾶς
Galatians 4:12,γίνεσθε ὡς ἐγώ ὅτι κἀγὼ ὡς ὑμεῖς ἀδελφοί δέομαι ὑμῶν οὐδέν με ἠδικήσατε
Galatians 4:13,οἴδατε δὲ ὅτι δι' ἀσθένειαν τῆς σαρκὸς εὐηγγελισάμην ὑμῖν τὸ πρότερον
Galatians 4:14,καὶ τὸν πειρασμὸν ὑμῶν ἐν τῇ σαρκί μου οὐκ ἐξουθενήσατε οὐδὲ ἐξεπτύσατε ἀλλὰ ὡς ἄγγελον θεοῦ ἐδέξασθέ με ὡς Χριστὸν Ἰησοῦν
Galatians 4:15,ποῦ οὖν ὁ μακαρισμὸς ὑμῶν μαρτυρῶ γὰρ ὑμῖν ὅτι εἰ δυνατὸν τοὺς ὀφθαλμοὺς ὑμῶν ἐξορύξαντες ἐδώκατέ μοι
Galatians 4:16,ὥστε ἐχθρὸς ὑμῶν γέγονα ἀληθεύων ὑμῖν
Galatians 4:17,ζηλοῦσιν ὑμᾶς οὐ καλῶς ἀλλὰ ἐκκλεῖσαι ὑμᾶς θέλουσιν ἵνα αὐτοὺς ζηλοῦτε
Galatians 4:18,καλὸν δὲ ζηλοῦσθαι ἐν καλῷ πάντοτε καὶ μὴ μόνον ἐν τῷ παρεῖναί με πρὸς ὑμᾶς
Galatians 4:19,τέκνα μου οὓς πάλιν ὠδίνω μέχρις οὗ μορφωθῇ Χριστὸς ἐν ὑμῖν
Galatians 4:20,ἤθελον δὲ παρεῖναι πρὸς ὑμᾶς ἄρτι καὶ ἀλλάξαι τὴν φωνήν μου ὅτι ἀποροῦμαι ἐν ὑμῖν
Galatians 4:21,λέγετέ μοι οἱ ὑπὸ νόμον θέλοντες εἶναι τὸν νόμον οὐκ ἀκούετε
Galatians 4:22,γέγραπται γὰρ ὅτι Ἀβραὰμ δύο υἱοὺς ἔσχεν ἕνα ἐκ τῆς παιδίσκης καὶ ἕνα ἐκ τῆς ἐλευθέρας
Galatians 4:23,ἀλλ' ὁ μὲν ἐκ τῆς παιδίσκης κατὰ σάρκα γεγέννηται ὁ δὲ ἐκ τῆς ἐλευθέρας διὰ τῆς ἐπαγγελίας
Galatians 4:24,ἅτινά ἐστιν ἀλληγορούμενα αὗται γάρ εἰσιν δύο διαθῆκαι μία μὲν ἀπὸ ὄρους Σινᾶ εἰς δουλίαν γεννῶσα ἥτις ἐστὶν Ἄγαρ
Galatians 4:25,τὸ γὰρ Σινᾶ ὄρος ἐστὶν ἐν τῇ Ἀραβίᾳ συνστοιχεῖ δὲ τῇ νῦν Ἱερουσαλήμ δουλεύει γὰρ μετὰ τῶν τέκνων αὐτῆς
Galatians 4:26,ἡ δὲ ἄνω Ἱερουσαλὴμ ἐλευθέρα ἐστίν ἥτις ἐστὶν μήτηρ ἡμῶν
Galatians 4:27,γέγραπται γάρ εὐφράνθητι στεῖρα ἡ οὐ τίκτουσα ῥῆξον καὶ βόησον ἡ οὐκ ὠδίνουσα ὅτι πολλὰ τὰ τέκνα τῆς ἐρήμου μᾶλλον ἢ τῆς ἐχούσης τὸν ἄνδρα
Galatians 4:28,ὑμεῖς δέ ἀδελφοί κατὰ Ἰσαὰκ ἐπαγγελίας τέκνα ἐστέ
Galatians 4:29,ἀλλ' ὥσπερ τότε ὁ κατὰ σάρκα γεννηθεὶς ἐδίωκεν τὸν κατὰ πνεῦμα οὕτως καὶ νῦν
Galatians 4:30,ἀλλὰ τί λέγει ἡ γραφή ἔκβαλε τὴν παιδίσκην καὶ τὸν υἱὸν αὐτῆς οὐ γὰρ μὴ κληρονομήσει ὁ υἱὸς τῆς παιδίσκης μετὰ τοῦ υἱοῦ τῆς ἐλευθέρας
Galatians 4:31,διό ἀδελφοί οὐκ ἐσμὲν παιδίσκης τέκνα ἀλλὰ τῆς ἐλευθέρας
Galatians 5:1,τῇ ἐλευθερίᾳ ἡμᾶς Χριστὸς ἠλευθέρωσεν στήκετε οὖν καὶ μὴ πάλιν ζυγῷ δουλίας ἐνέχεσθε
Galatians 5:2,ἴδε ἐγὼ Παῦλος λέγω ὑμῖν ὅτι ἐὰν περιτέμνησθε Χριστὸς ὑμᾶς οὐδὲν ὠφελήσει
Galatians 5:3,μαρτύρομαι δὲ πάλιν παντὶ ἀνθρώπῳ περιτεμνομένῳ ὅτι ὀφειλέτης ἐστὶν ὅλον τὸν νόμον ποιῆσαι
Galatians 5:4,κατηργήθητε ἀπὸ Χριστοῦ οἵτινες ἐν νόμῳ δικαιοῦσθε τῆς χάριτος ἐξεπέσατε
Galatians 5:5,ἡμεῖς γὰρ πνεύματι ἐκ πίστεως ἐλπίδα δικαιοσύνης ἀπεκδεχόμεθα
Galatians 5:6,ἐν γὰρ Χριστῷ Ἰησοῦ οὔτε περιτομή τι ἰσχύει οὔτε ἀκροβυστία ἀλλὰ πίστις δι' ἀγάπης ἐνεργουμένη
Galatians 5:7,ἐτρέχετε καλῶς τίς ὑμᾶς ἐνέκοψεν ἀληθείᾳ μὴ πείθεσθαι
Galatians 5:8,ἡ πεισμονὴ οὐκ ἐκ τοῦ καλοῦντος ὑμᾶς
Galatians 5:9,μικρὰ ζύμη ὅλον τὸ φύραμα ζυμοῖ
Galatians 5:10,ἐγὼ πέποιθα εἰς ὑμᾶς ἐν κυρίῳ ὅτι οὐδὲν ἄλλο φρονήσετε ὁ δὲ ταράσσων ὑμᾶς βαστάσει τὸ κρίμα ὅστις ἐὰν ᾖ
Galatians 5:11,ἐγὼ δέ ἀδελφοί εἰ περιτομὴν ἔτι κηρύσσω τί ἔτι διώκομαι ἄρα κατήργηται τὸ σκάνδαλον τοῦ σταυροῦ
Galatians 5:12,ὄφελον καὶ ἀποκόψονται οἱ ἀναστατοῦντες ὑμᾶς
Galatians 5:13,ὑμεῖς γὰρ ἐπ' ἐλευθερίᾳ ἐκλήθητε ἀδελφοί μόνον μὴ τὴν ἐλευθερίαν εἰς ἀφορμὴν τῇ σαρκί ἀλλὰ διὰ τῆς ἀγάπης δουλεύετε ἀλλήλοις
Galatians 5:14,ὁ γὰρ πᾶς νόμος ἐν ἑνὶ λόγῳ πεπλήρωται ἐν τῷ ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν
Galatians 5:15,εἰ δὲ ἀλλήλους δάκνετε καὶ κατεσθίετε βλέπετε μὴ ὑπ' ἀλλήλων ἀναλωθῆτε
Galatians 5:16,λέγω δέ πνεύματι περιπατεῖτε καὶ ἐπιθυμίαν σαρκὸς οὐ μὴ τελέσητε
Galatians 5:17,ἡ γὰρ σὰρξ ἐπιθυμεῖ κατὰ τοῦ πνεύματος τὸ δὲ πνεῦμα κατὰ τῆς σαρκός ταῦτα γὰρ ἀλλήλοις ἀντίκειται ἵνα μὴ ἃ ἐὰν θέλητε ταῦτα ποιῆτε
Galatians 5:18,εἰ δὲ πνεύματι ἄγεσθε οὐκ ἐστὲ ὑπὸ νόμον
Galatians 5:19,φανερὰ δέ ἐστιν τὰ ἔργα τῆς σαρκός ἅτινά ἐστιν πορνεία ἀκαθαρσία ἀσέλγεια
Galatians 5:20,εἰδωλολατρία φαρμακεία ἔχθραι ἔρις ζῆλος θυμοί ἐριθείαι διχοστασίαι αἱρέσεις
Galatians 5:21,φθόνοι μέθαι κῶμοι καὶ τὰ ὅμοια τούτοις ἃ προλέγω ὑμῖν καθὼς προεῖπον ὅτι οἱ τὰ τοιαῦτα πράσσοντες βασιλείαν θεοῦ οὐ κληρονομήσουσιν
Galatians 5:22,ὁ δὲ καρπὸς τοῦ πνεύματός ἐστιν ἀγάπη χαρά εἰρήνη μακροθυμία χρηστότης ἀγαθωσύνη πίστις
Galatians 5:23,πραΰτης ἐγκράτεια κατὰ τῶν τοιούτων οὐκ ἔστιν νόμος
Galatians 5:24,οἱ δὲ τοῦ Χριστοῦ Ἰησοῦ τὴν σάρκα ἐσταύρωσαν σὺν τοῖς παθήμασιν καὶ ταῖς ἐπιθυμίαις
Galatians 5:25,εἰ ζῶμεν πνεύματι πνεύματι καὶ στοιχῶμεν
Galatians 5:26,μὴ γινώμεθα κενόδοξοι ἀλλήλους προκαλούμενοι ἀλλήλοις φθονοῦντες
Galatians 6:1,ἀδελφοί ἐὰν καὶ προλημφθῇ ἄνθρωπος ἔν τινι παραπτώματι ὑμεῖς οἱ πνευματικοὶ καταρτίζετε τὸν τοιοῦτον ἐν πνεύματι πραΰτητος σκοπῶν σεαυτόν μὴ καὶ σὺ πειρασθῇς
Galatians 6:2,ἀλλήλων τὰ βάρη βαστάζετε καὶ οὕτως ἀναπληρώσετε τὸν νόμον τοῦ Χριστοῦ
Galatians 6:3,εἰ γὰρ δοκεῖ τις εἶναί τι μηδὲν ὤν φρεναπατᾷ ἑαυτόν
Galatians 6:4,τὸ δὲ ἔργον ἑαυτοῦ δοκιμαζέτω ἕκαστος καὶ τότε εἰς ἑαυτὸν μόνον τὸ καύχημα ἕξει καὶ οὐκ εἰς τὸν ἕτερον
Galatians 6:5,ἕκαστος γὰρ τὸ ἴδιον φορτίον βαστάσει
